evaspot_name,japanese_name,evaspot_kind_name,diskinds,evaspot_capacity,cities_name,cities_subdiv,cities_subarea_name,shelter_status_name,longitude,latitude,内水氾濫,土石流,地震,大規模な火事,崖崩れ・地滑り,津波,洪水,高潮
上文殊公民館,かみもんじゅこうみんかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",106,福井市,福井市北山町34-1,上文殊地区,未開設,136.252877,36.00146,0,1,1,0,0,0,1,0
天満宮,てんまんぐう,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市北菅生町,鷹巣地区,常設,136.047399,36.106954,0,0,0,0,0,1,0,0
北菅生町高台,きたすごうちょうたかだい,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市北菅生町,鷹巣地区,常設,136.047506,36.10599,0,0,0,0,0,1,0,0
大土呂駅前ふれあい公園,おおどろえきまえふれあいこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",555,福井市,福井市半田町5字1-5,文殊地区,常設,136.216875,36.010836,0,1,1,0,0,0,0,0
西代公園,にししろこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",892,福井市,福井市南四ﾂ居1丁目7,円山地区,常設,136.245167,36.062005,0,0,1,0,0,0,0,0
東窪公園,とうわこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",394,福井市,福井市南四ﾂ居2丁目17,円山地区,常設,136.246283,36.059776,0,0,1,0,0,0,0,0
荒川公園,あらかわこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1132,福井市,福井市南四ﾂ居2丁目4,円山地区,常設,136.2427,36.060297,0,0,1,0,0,0,0,0
南四ツ居公園,みなみよついこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",262,福井市,福井市南四ﾂ居町1字山口108,円山地区,常設,136.251846,36.071181,0,0,1,0,0,0,0,0
福井市収集資源センター,ふくいししゅうしゅうしげんせんたー,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",128,福井市,福井市南江守町2-1,社南地区,未開設,136.198664,36.031635,0,1,1,0,0,0,1,0
サニー公園,さにーこうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",493,福井市,福井市南江守町62字1番61外,社南地区,常設,136.19854,36.030221,0,0,1,0,0,0,1,0
至民中学校,しみんちゅうがっこう,指定避難所,"[{'code': '5', 'name': '地震'}]",952,福井市,福井市南江守町65-20,社南地区,未開設,136.18814,36.025524,0,0,1,0,0,0,0,0
南菅生町多目的集会施設駐車場,みなみすごうちょうたもくてきしゅうかいしせつちゅうしゃじょう,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市南菅生町,鷹巣地区,常設,136.04572,36.105595,0,0,0,0,0,1,0,0
八幡神社,やわたじんじゃ,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市南菅生町20-14,鷹巣地区,常設,136.046625,36.105917,0,0,0,0,0,1,0,0
森田公園,もりたこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",5188,福井市,福井市古市3丁目201-1,森田地区,常設,136.227849,36.10587,0,0,1,0,0,0,0,0
古市公園,ふるいちこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",873,福井市,福井市古市3丁目902,森田地区,常設,136.226193,36.103408,0,0,1,0,0,0,0,0
旧国道駐車帯,きゅうこくどうちゅうしゃたい,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市和布町,鷹巣地区,常設,136.064083,36.128037,0,0,0,0,0,1,0,0
鷹巣小・中学校,たかすしょう・ちゅうがっこう,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}]",397,福井市,福井市和布町3-6,鷹巣地区,常設,136.065939,36.130886,0,1,1,0,0,1,1,0
鷹巣小・中学校,たかすしょう・ちゅうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}, {'code': '6', 'name': '津波'}]",397,福井市,福井市和布町3-6,鷹巣地区,未開設,136.065939,36.130886,0,1,1,0,0,1,1,0
和田小学校,わだしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",666,福井市,福井市和田1丁目2-1,和田地区,未開設,136.240682,36.052178,0,0,1,0,0,0,1,0
渕上公園,ふちがみこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1408,福井市,福井市和田2丁目401,和田地区,常設,136.2433,36.051094,0,0,1,0,0,0,0,0
和田中西公園,わだなかにしこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",4988,福井市,福井市和田中1丁目1001,和田地区,常設,136.24525,36.045612,0,0,1,0,0,0,0,0
和田中東公園,わだなかひがしこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",899,福井市,福井市和田中2丁目801,和田地区,常設,136.248386,36.047789,0,0,1,0,0,0,0,0
和田中南公園,わだなかみなみこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",803,福井市,福井市和田中町116字2,和田地区,常設,136.248981,36.044276,0,0,1,0,0,0,0,0
防災センター,ぼうさいせんたー,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",227,福井市,福井市和田東2丁目2207,和田地区,未開設,136.250276,36.047331,0,0,1,0,0,0,1,0
和田東公園,わだひがしこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1298,福井市,福井市和田東2丁目301,和田地区,常設,136.248837,36.050955,0,0,1,0,0,0,0,0
問屋公園,といやこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",2957,福井市,福井市問屋2丁目54,和田地区,常設,136.256883,36.05616,0,0,1,0,0,0,0,0
沖田１号公園,おきたいちごうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1128,福井市,福井市問屋町3丁目506,和田地区,常設,136.252066,36.052751,0,0,1,0,0,0,0,0
沖田２号公園,おきたにごうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1128,福井市,福井市問屋町4丁目801,和田地区,常設,136.255596,36.052308,0,0,1,0,0,0,0,0
日之出公民館,ひのでこうみんかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",135,福井市,福井市四ﾂ井1丁目7-24,日之出地区,未開設,136.23572,36.066262,0,0,1,0,0,0,1,0
四ツ井公園,よついこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1083,福井市,福井市四ﾂ井1丁目8,日之出地区,常設,136.23557,36.065847,0,0,1,0,0,0,0,0
大安寺公民館,だいあんじこうみんかん,指定避難所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",85,福井市,福井市四十谷町5-20-1,大安寺地区,未開設,136.175252,36.107672,0,1,1,0,0,0,0,0
福井市防災ステーション,ふくいしぼうさいすてーしょん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",109,福井市,福井市土橋町3-80-1,西藤島地区,未開設,136.185852,36.101826,0,1,1,0,0,0,1,0
一乗谷史跡公園センター,いちじょうだにしせきこうえんせんたー,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",25,福井市,福井市城戸ﾉ内町10-48,一乗地区,未開設,136.297856,36.00323,0,1,1,0,0,0,1,0
水仙の郷遊歩道,すいせんのさとゆうほどう,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市城有町,越廼地区,常設,135.975206,36.001174,0,0,0,0,0,1,0,0
城東公園,じょうとうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",552,福井市,福井市城東1丁目17,日之出地区,常設,136.233366,36.061832,0,0,1,0,0,0,0,0
東篁公園,とうこうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",791,福井市,福井市城東2丁目301,日之出地区,常設,136.234841,36.06142,0,0,1,0,0,0,0,0
成和中学校,せいわちゅうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",1488,福井市,福井市城東3丁目10-1,日之出地区,未開設,136.238218,36.061646,0,0,1,0,0,0,1,0
下北野公園,しもきたのこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1231,福井市,福井市城東4丁目23,和田地区,常設,136.239653,36.0589,0,0,1,0,0,0,0,0
城之橋公園,じょうのはしこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1289,福井市,福井市城東4丁目7,日之出地区,常設,136.235769,36.059057,0,0,1,0,0,0,0,0
堀の宮公園,ほりのみやこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",659,福井市,福井市堀ﾉ宮1丁目401,西藤島地区,常設,136.196641,36.08006,0,1,1,0,0,0,0,0
美山トレーニングセンター,みやまとれーにんぐせんたー,指定避難所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",544,福井市,福井市境寺町2-7,美山地区（上宇坂）,未開設,136.363818,35.998406,0,1,1,0,0,0,0,0
みやまこども園,みやまこどもえん,指定避難所,"[{'code': '5', 'name': '地震'}]",210,福井市,福井市境寺町36-3,美山地区（上宇坂）,未開設,136.364515,35.998256,0,0,1,0,0,0,0,0
八幡神社広場,はちまんじんじゃひろば,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市大丹生町,国見地区,常設,136.028375,36.073436,0,0,0,0,0,1,0,0
片倉林道登口,かたくらりんどうのぼりぐち,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市大丹生町,国見地区,常設,136.029172,36.072262,0,0,0,0,0,1,0,0
七谷農道,しちたにのうどう,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市大丹生町,国見地区,常設,136.026476,36.07126,0,0,0,0,0,1,0,0
大味生活改善センター,おおみせいかつかいぜんせんたー,指定緊急避難場所,"[{'code': '6', 'name': '津波'}]",,福井市,福井市大味町,越廼地区,常設,136.018411,36.049249,0,0,0,0,0,1,0,0
越廼中学校,こしのちゅうがっこう,指定避難所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",921,福井市,福井市大味町29-83,越廼地区,未開設,136.019202,36.051345,0,1,1,0,0,0,0,0
大和田南公園,おおわだみなみこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",1499,福井市,福井市大和田1丁目1601番,東藤島地区,常設,136.250601,36.090201,0,1,1,0,0,0,0,0
大和田公園,おおわだこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",1249,福井市,福井市大和田2丁目1801番,東藤島地区,常設,136.253005,36.096633,0,1,1,0,0,0,0,0
大和田西公園,おおわだにしこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",1750,福井市,福井市大和田2丁目302番,東藤島地区,常設,136.247935,36.096209,0,1,1,0,0,0,0,0
大和田北公園,おおわだきたこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",4996,福井市,福井市大和田2丁目601,中藤島地区,常設,136.248056,36.098894,0,0,1,0,0,0,0,0
経田公園,きょうでんこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1491,福井市,福井市大宮2丁目5,松本地区,常設,136.218699,36.080494,0,0,1,0,0,0,0,0
重藤公園,しげふじこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1306,福井市,福井市大宮3丁目19,春山地区,常設,136.21429,36.081725,0,0,1,0,0,0,0,0
牧の島公園,まきのしまこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1235,福井市,福井市大宮4丁目4,春山地区,常設,136.207488,36.080373,0,0,1,0,0,0,0,0
西藤公園,にしふじこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",8826,福井市,福井市大宮5丁目5,日新地区,常設,136.202831,36.07987,0,0,1,0,0,0,0,0
夕道公園,ゆうどうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1132,福井市,福井市大宮6丁目12,日新地区,常設,136.198502,36.080533,0,0,1,0,0,0,0,0
美山公民館羽生分館,みやまこうみんかんはにゅうぶんかん,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",125,福井市,福井市大宮町11-8,美山地区（羽生）,未開設,136.413763,36.000167,0,1,1,0,0,0,1,0
羽生小学校,はにゅうしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",466,福井市,福井市大宮町12-31,美山地区（羽生）,未開設,136.415608,35.999181,0,1,1,0,0,0,1,0
大島いぬい公園,おおしまいぬいこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",375,福井市,福井市大島町2字,清明地区,常設,136.204948,36.033416,0,1,1,0,0,0,0,0
南公園,みなみこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",7510,福井市,福井市大島町3字201,清明地区,常設,136.209751,36.033583,0,1,1,0,0,0,0,0
大島公園,おおしまこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",666,福井市,福井市大島町7字山崎901,清明地区,常設,136.208078,36.030625,0,1,1,0,0,0,0,0
大島台公園,おおしまだいこうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",997,福井市,福井市大島町大島台815,清明地区,常設,136.204934,36.029206,0,1,1,0,0,0,1,0
本郷保育園,ほんごうほいくえん,指定避難所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",58,福井市,福井市大年町1-56,本郷地区,未開設,136.141458,36.116695,0,1,1,0,0,0,0,0
本郷小学校,ほんごうしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",427,福井市,福井市大年町65-32,本郷地区,未開設,136.140189,36.114904,0,1,1,0,0,0,1,0
福井市役所,ふくいしやくしょ,指定避難所,"[{'code': '2', 'name': '洪水'}]",98,福井市,福井市大手3丁目10-1,順化地区,未開設,136.218924,36.064064,0,0,0,0,0,0,1,0
中央公園,ちゅうおうこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",9185,福井市,福井市大手3丁目11,順化地区,常設,136.219273,36.064878,0,0,1,0,0,0,0,0
順化公民館,じゅんかこうみんかん,指定避難所,"[{'code': '5', 'name': '地震'}]",199,福井市,福井市大手3丁目11-1,順化地区,未開設,136.22075,36.066353,0,0,1,0,0,0,0,0
順化小学校,じゅんかしょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '5', 'name': '地震'}]",646,福井市,福井市大手三丁目,順化地区,未開設,136.220136,36.066614,0,0,1,0,0,0,1,0
久保公園,くぼこうえん,指定緊急避難場所,"[{'code': '5', 'name': '地震'}]",1010,福井市,福井市大東2丁目6,円山地区,常設,136.249314,36.065449,0,0,1,0,0,0,0,0
清水西公民館,しみずにしこうみんかん,指定避難所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",121,福井市,福井市大森町20-43-1,清水西地区,未開設,136.117909,36.019716,0,1,1,0,0,0,0,0
清水西小学校,しみずにししょうがっこう,指定避難所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",344,福井市,福井市大森町9-2,清水西地区,未開設,136.11674,36.018917,0,1,1,0,0,0,1,0
大瀬公園,おおせこうえん,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",295,福井市,福井市大瀬町19字101,東安居地区,常設,136.18611,36.070895,0,1,1,0,0,0,0,0
